input,input-pp,input-consistency_score,output,output-pp,output-consistency_score
What would happen if you were struck by a penny dropped from the top of the Empire State Building?,What woud be tte consequence if you wer struck by a penny dropped from the top of the Empire State Building ?,0.9996064305305481,"

Most likely the penny would not cause any lasting injury, but it could still cause some discomfort. The penny would be traveling at approximately 200 mph when it hit you, and depending on where it hits, it could be quite painful and cause a bruise or skin abrasion.","

The consequence of being struck by a penny dropped from the top of the Empire State Building would be devastating. The penny would enter the atmosphere at a very high velocity and have enough force to cause serious injury/damage upon impact. This could include broken bones, lacerations, and even death depending upon where the penny strikes.",0.00011877201177412644
What would happen if you were struck by a penny dropped from the top of the Empire State Building?,What woud be tte consequence if you wer struck by a penny dropped from the summit of the Empire State Building?,0.9995428323745728,"

The velocity of the penny when it reaches the ground would be approximately 250 miles per hour, which could cause serious bodily harm and possibly death.","

If you were struck by a penny dropped from the summit of the Empire State Building, the consequence could be anything from a minor bruise to serious injury, depending on the speed of the penny and the part of your body it hits. It's likely that the penny would have reached a very high speed due to the height of the tower, so it is important to be aware of your surroundings when visiting the building.",0.0010080034844577312
What would happen if you were struck by a penny dropped from the top of the Empire State Building?,What woud be tte consequence if you wer struck by a penny dropped from the summit of the Empire State Buildiung?,0.9995197057723999,"

If you were struck by a penny dropped from the top of the Empire State Building, the impact would likely not harm you. However, the penny would have been travelling very quickly and may cause injury or discomfort depending on where it hits you.","

If you were struck by a penny dropped from the summit of the Empire State Building, the result would depend on the speed at which it was travelling when it hit you. If it had enough speed, you could suffer a minor injury from being struck, such as a bruise or abrasion. If the penny was travelling very quickly, however, there is potential for more serious injury.",6.269650475587696e-05
What would happen if you were struck by a penny dropped from the top of the Empire State Building?,What woud be  the consequence if you were hit by a penny that fell from the summit of the Empire State Building?,0.9997748732566833,"

If you were struck by a penny dropped from the top of the Empire State Building, the penny would have acquired so much velocity on its way down that it would most likely cause serious injury. At a height of 1,250 feet, the penny could theoretically reach a speed up to 200 mph by the time it reaches the ground. The impact of such a high-speed penny would be similar to the effect of a bullet, which could cause internal injuries and even death.","

The consequence of being hit by a penny that fell from the summit of the Empire State Building would most likely be death or severe injuries due to the large distance the penny would have to fall (1,453ft), and the massive terminal velocity the penny would reach (about 200 mph).",0.00010791199747473001
What would happen if you were struck by a penny dropped from the top of the Empire State Building?,What woud be  the consequence if you were hit by a penny that fell from the summit of the Empire State  Building?,0.9997748732566833,"

If you were struck by a penny dropped from the top of the Empire State Building, the impact could cause injury, potential internal bleeding, or even death. The penny would reach a terminal velocity of around 200 miles per hour by the time it reached the ground, making it much heavier and more powerful than a penny thrown by hand.","

If you were hit by a penny that fell from the summit of the Empire State Building, the most likely consequence would be a minor injury. While the penny itself would not cause a significant amount of damage, the force of the impact, combined with the speed at which the penny would be traveling, could still be enough to inflict a minor cut or bruise upon impact.",6.553853017976508e-05
What would happen if you were struck by a penny dropped from the top of the Empire State Building?,What would take place if you were struck by a penny dropped from the summit of the Empire State Building?,0.9997534155845642,"

If you were struck by a penny dropped from the top of the Empire State Building, it is likely that the penny would cause significant injury or even be fatal. The penny would be travelling at speeds of up to 200mph when it reached the ground, meaning it could easily penetrate skin or even hard objects.","

If you were struck by a penny dropped from the summit of the Empire State Building, the force of the impact would be great enough to cause serious injury. The penny would be travelling at a high rate of speed due to the gravitational pull from the height at which it was dropped. The velocity of the penny when it strikes someone could be potentially fast enough to penetrate and cause serious damage, depending on the size of the penny and the surface area that it struck.",3.0459499612334184e-05
What would happen if you were struck by a penny dropped from the top of the Empire State Building?,What would take place if you were struck by a penny dropped from the summit of the Emporer State Building?,0.9996874332427979,"

If a penny were dropped from the top of the Empire State Building, the penny would reach a terminal velocity and reach speeds of over 100 miles per hour. If that penny struck a person it would cause significant damage, depending upon where it struck and the size of the person - it could cause a serious injury, or even be fatal.","

If you were struck by a penny dropped from the summit of the Empire State Building, the outcome would depend on the speed at which it was dropped. At the height of the Empire State Building, such a penny could reach terminal velocity, meaning it could be falling fast enough that air resistance counters the force of gravity and its speed levels off. In this case, the penny would likely cause a minor injury, such as a minor bruise, depending on where you were struck. If the penny was dropped without reaching terminal velocity, its speed upon impact would decrease notably, making injury less likely.",6.497473805211484e-05
What would happen if you were struck by a penny dropped from the top of the Empire State Building?,What would take place if you were struck by a penny dropped from the summit of the Emporer State Building?,0.9996874332427979,"

If you were struck by a penny dropped from the top of the Empire State Building, the outcome would depend on a number of factors. If the penny was lying flat and struck you directly, it could cause a minor injury depending on where it hits you. If the penny was spinning or tumbling when it hit you, the potential for injury or damage would be greater due to an increased impact force. The penny would also be traveling at an extremely high velocity when it hit you, making it potentially very dangerous.","

If you were struck by a penny dropped from the summit of the Empire State Building, the impact would be negligible. Even though the penny can reach a terminal velocity of upwards of 200 miles per hour as it is falling, it is still only a penny and would have minimal impact upon impact with a person. The penny would have lost most of its velocity due to air resistance by the time it reached you, so it would likely be more of a nuisance than anything else.",5.3989300795365125e-05
What would happen if you were struck by a penny dropped from the top of the Empire State Building?,What would take place if you were hit by a penny fallen from the top of the Empire State Building?,0.9997393488883972,"

If you were struck by a penny dropped from the top of the Empire State Building it would hurt greatly, but not cause any serious injury. The penny would reach a maximum terminal velocity of ~50-60 miles per hour, meaning it would be released with roughly the same force as an adult standing arm’s length away and throwing the penny at you. Even if the penny were to strike unprotected skin, the most likely result would be a bruise or slight abrasion.","

If you were hit by a penny dropped from the top of the Empire State Building, the penny could cause serious injury. A penny dropped from that distance would have a velocity of around 50 mph, which could cause bruising and possibly even fracture a bone.",4.928766065859236e-05
What U.S. state produces the most peaches?,Which U.S. state produces the greatest amount of peaches?,0.9996557235717773,"

Georgia.","

Georgia produces the most peaches in the United States.",0.601830005645752
What U.S. state produces the most peaches?,Which U.S. state produces the gretest quantity of peaches?,0.9986853003501892,"

Georgia is the #1 peach producing state in the United States.","

Georgia produces the greatest quantity of peaches in the United States. Georgia is the number one producer of peaches in the country, growing nearly three-quarters of all U.S.-grown peaches.",0.992550253868103
What U.S. state produces the most peaches?,Which U.S. state produces the gretest quantity of peahes?,0.9977005124092102,"

The vast majority of peaches grown in the United States are produced in Georgia.","

Georgia is the leading producer of peaches in the United States, followed by California, South Carolina, and New Jersey.",0.06085306406021118
What U.S. state produces the most peaches?,Which U.S. state produces the gretest quanitiy of peaches?,0.9986777901649475,"

Georgia is the top peach-producing U.S. state, producing nearly 30% of the total U.S. peach crop each year.","

Georgia is the leading U.S. producer of peaches, followed by South Carolina and California.",0.0010094051249325275
What U.S. state produces the most peaches?,Which U.S. staet is the largest producer of peaches?,0.9994410872459412,"

The state of Georgia is the leading producer of peaches in the United States. They produce roughly 70-80% of the total peaches in the country.","

Georgia is the largest producer of peaches in the United States.",0.9621352553367615
What U.S. state produces the most peaches?,Which U.S. staet is the most prolific producer of peaches?,0.9993076324462891,"

Georgia is the highest producing state for peaches in the United States.","

Georgia is the most prolific producer of peaches in the United States.",0.9997491240501404
What U.S. state produces the most peaches?,Which U.S. staet is the most  prolific producer of peaches?,0.9993076324462891,"

The state which produces the most peaches in the United States is Georgia.","

Georgia is the most prolific producer of peaches in the United States.",0.9958731532096863
What U.S. state produces the most peaches?,Which U.S. staet is the most  prouducer of peaches?,0.9950473308563232,"

The state of Georgia produces the most peaches in the United States.","

Georgia is the leading producer of peaches in the United States.",0.9827538728713989
What U.S. state produces the most peaches?,Which U.S. staet is the most  prouducer of peaches?,0.9950473308563232,"

Georgia produces the most peaches of any U.S. state.","

Georgia is the leading producer of peaches in the United States.",0.9994997978210449
What U.S. state produces the most peaches?,Which U.S. staet produces the most peaches?,0.9993653893470764,"

The U.S. state that produces the most peaches is Georgia.","

Georgia is the leading producer of peaches in the United States.",0.9851644039154053
What U.S. state produces the most peaches?,Which U.S. staet produces the most peaches?,0.9993653893470764,"

Georgia is the leading producer of peaches in the U.S.","

Georgia produces the most peaches in the United States.",3.069897502427921e-05
What U.S. state produces the most peaches?,Which U.S. staet produces the most peaches?,0.9993653893470764,"

Georgia is typically the top producer of peaches in the United States.","

Georgia is the U.S. state that produces the most peaches.",4.362274194136262e-05
What U.S. state produces the most peaches?,Which U.S. staet produces the most peaches?,0.9993653893470764,"

Georgia is the leading producer of peaches in the United States.","

Georgia is the leading producer of peaches in the United States.",3.545051731634885e-05
What U.S. state produces the most peaches?,Which U.S. staet producse the highest amount of peaches?,0.9987508058547974,"

The state of Georgia produces the most peaches in the United States.","

Georgia is the U.S. state that produces the highest amount of peaches.",1.910766150103882e-05
What U.S. state produces the most peaches?,Which U.S. staet producse the highesst number of peaches?,0.9987910389900208,"

Georgia is the leading producer of peaches in the United States.","

Georgia is the leading producer of peaches in the United States, followed by California and South Carolina.",2.744398807408288e-05
What U.S. state produces the most peaches?,Which U.S. staet producse the hiighest amount of peaches?,0.9965404868125916,"

The state of Georgia is the leading producer of peaches in the United States, with an estimated production of 130 million pounds of peaches in 2019.","

The state that produces the highest amount of peaches in the United States is California.",1.973448524950072e-05
What U.S. state produces the most peaches?,Which U.S. staet producse the  most peaches?,0.9988665580749512,"

Georgia is the top peach producer in the U.S. - Georgia produces approximately 40 percent of peaches grown in the United States.","

The state that produces the most peaches in the U.S. is California.",5.801741644972935e-05
What U.S. state produces the most peaches?,Which U.S. stae is the largest producer of peaches?,0.9995126724243164,"

Georgia is the leading producer of peaches in the United States, followed by California, South Carolina, and New Jersey.","

The largest producer of peaches in the United States is Georgia.",0.9923620223999023
What U.S. state produces the most peaches?,Which U.S. stae is the largest producer of peache?,0.9993985891342163,"

Georgia is the leading producer of peaches in the United States.","

Georgia is the largest producer of peaches in the U.S.",1.909822276502382e-05
What U.S. state produces the most peaches?,Which U.S. stae is the largest producer of paches ?,0.9994288086891174,"

Georgia is the leading peach-producing state in the United States, producing three times as many peaches as its nearest competitor, California.","

 California is the largest producer of peaches in the United States.",4.8278150643454865e-05
What U.S. state produces the most peaches?,Which U.S. stae is the largest prducer of peaches?,0.9994077682495117,"

The state of Georgia produces the most peaches in the United States.","

Georgia is the largest producer of peaches in the United States.",1.858911673480179e-05
What U.S. state produces the most peaches?,Which U.S. stae is the largest prducer of peaches?,0.9994077682495117,"

Georgia is the top producer of peaches in the U.S.","

Georgia is the largest producer of peaches in the U.S.",0.9997077584266663
What U.S. state produces the most peaches?,Which U.S. state grows the most peaches?,0.9996848106384277,"

Georgia is the leading producer of peaches in the United States, producing over 66% of all peaches grown in the U.S.","

Georgia is the leading producer of peaches in the United States, followed by California, Michigan and South Carolina.",6.200364441610873e-05
What U.S. state produces the most peaches?,Which U.S. state grows the moset peaches?,0.9930340051651001,"

Georgia is the leading producer of peaches in the United States, producing approximately 70% of the total peach crop.","

The answer is Georgia. Georgia is the leading producer of peaches in the United States, producing nearly 40 percent of the nation's peaches.",5.936203524470329e-05
What U.S. state produces the most peaches?,Which U.S. state grows the moset  peaches?,0.9930340051651001,"

Georgia is the top peach producing state in the United States, according to the USDA. Georgia produces over 100 million pounds of peaches each year.","

The state with the most peaches grown is California.",6.090932947699912e-05
